3.0,0.0,1.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,4.217734668465756e-12,1.693865048224552e-09,5.810939995853914e-08,0.9999998807907104,1.6987884710051304e-10,4.9198519036508515e-08,1.8224723952187105e-09,7.125688927800411e-12,3.925614322497495e-08,2.212708965707022e-12
8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.617986799042683e-09,5.631619046653213e-07,7.137039440344162e-13,8.7502279727536e-12,2.523445319889406e-13,2.1523782105584144e-13,2.617416483205459e-12,1.1581422669840191e-12,0.9999994039535522,1.7021835330144341e-10
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,6.904423116793623e-06,0.31208309531211853,1.0931558591664725e-07,1.3237325902082375e-08,7.010503821902603e-08,2.7147711634256666e-08,1.1449484027536982e-08,1.359987464866208e-07,0.6877896785736084,0.00012004807649645954
0.0,38.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9975107908248901,0.0002850875025615096,3.432113226153888e-05,7.625808393640909e-06,3.9303177379323984e-10,3.428236139413343e-09,4.1722586274772766e-08,7.376090138677682e-08,0.0013104386162012815,0.0008515971712768078
6.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0207522761068732e-12,1.4883981824809212e-09,1.326331755535648e-08,8.087092107089688e-11,3.6411371140410154e-10,1.0454117606306657e-11,1.0,1.026492259248446e-12,1.455530140859196e-11,8.390432446048202e-12
6.0,0.0,0.0,0.0,8.0,0.0,0.0,45.0,0.0,0.0,0.0,8.883426763292568e-14,3.142553762786743e-13,6.802623568613608e-12,9.587137750344255e-10,1.0572809121256466e-11,4.532508146581904e-09,1.0,2.359615324312725e-13,2.7626189638869925e-13,6.805290380697271e-14
1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.31684735910676e-07,0.9904700517654419,1.4164516670689409e-08,1.3542088709073141e-05,2.885895689086482e-10,0.009490646421909332,3.99782571491869e-08,6.092817983471832e-08,5.442876815919817e-09,2.491512532287743e-05
6.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.96954442041897e-08,3.20933657427247e-09,8.895286640608902e-08,1.1808724664774672e-08,1.0817172935162489e-08,5.218234733206373e-10,0.9999997615814209,7.431290582893268e-10,3.9294600906458754e-10,6.309745614885287e-09
3.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8970469726348194e-12,1.4805528764788578e-12,2.98357623329526e-11,1.0,3.0367358627714225e-10,4.4509434360406885e-08,4.656789884260881e-11,6.042798639943614e-13,8.82451577088883e-12,3.816882926258383e-14
1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.893930746763253e-11,0.9999659061431885,7.799118989515463e-11,2.576325819347858e-10,1.9565281686451108e-11,4.5954236943535065e-11,8.902924619746955e-09,5.097900990236326e-10,2.1217012147189962e-08,3.410355930100195e-05
0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807907104,7.334620688581595e-10,2.5048901619584285e-08,6.357439019666344e-09,7.634709930925965e-08,2.2168787694454295e-08,9.642942000454013e-10,1.1428367141519402e-09,1.083011236246989e-09,6.638817495741023e-09
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.911292134357175e-13,4.635364592164848e-10,2.210065448723475e-15,8.885210817967393e-13,3.1091038895985842e-15,1.536490830671578e-14,1.9930054209347983e-15,7.831042238282127e-12,6.698938626037432e-11,1.0
5.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.7321491423426547e-12,1.8171983015569104e-11,1.484199013690457e-10,7.24655251360673e-08,2.5405059389527196e-08,0.9999982118606567,4.859245644750487e-11,1.721372996144055e-06,2.0318630404494303e-13,2.284146179490354e-12
7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,3.7482556121404276e-12,4.734680203455355e-08,8.013501529013922e-10,1.4320714059046225e-10,1.4235880529955836e-10,2.5703825734524344e-09,2.7700947091702233e-10,1.0,3.609115437064325e-11,4.634504932599093e-11
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.7617071135234141e-09,8.125758199639677e-08,6.776861515532528e-13,5.222870313320582e-12,1.0365097452211258e-13,7.893641659371606e-14,3.4237375304627116e-13,4.922733661677503e-12,2.6113480267042632e-09,0.9999998807907104
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,4.909111885353923e-05,1.2962279470229987e-05,7.496317380173423e-07,3.36643296350303e-07,1.5651414287276566e-05,2.646206951339991e-07,0.5316193103790283,9.301249548343549e-08,0.46830078959465027,8.023084774322342e-07
5.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,5.850444284707717e-15,3.3242333175422314e-14,5.4598805945133e-13,3.306185533680228e-11,6.132432479573693e-14,1.0,1.8667874321018352e-13,4.592783398038591e-08,4.5040210405430155e-15,3.789961847502389e-14
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,9.471106353613895e-14,6.045974831891954e-11,6.844962964491774e-12,8.806759141388731e-12,6.942846297874894e-11,1.299401645310505e-11,5.135624564500674e-12,1.0,3.1722736416883723e-13,1.4629545352917717e-09
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,3.709678253471793e-08,2.897665574153052e-08,9.719120473705711e-12,8.605655250903954e-12,5.0190316312759276e-12,3.498090760199052e-13,1.46242087883941e-10,1.4679962800911994e-10,1.0,2.1213151235599526e-09
6.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,9.325796385128982e-11,2.148136703239434e-11,1.1644934794219353e-08,2.021828711396001e-11,7.71127606213895e-09,4.3261991211629436e-11,1.0,2.1868564251126266e-11,4.3413031503014565e-10,1.2985209574267742e-09
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,9.123132258537225e-06,5.027350562158972e-05,4.2733637428682414e-07,0.0005217614234425128,0.00033682421781122684,0.0007891386630944908,9.787098242952652e-09,0.9975072741508484,6.46938644877082e-08,0.000785222218837589
0.0,41.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994277358055115,6.510016703487054e-08,0.0005692783161066473,2.2006108792993473e-06,5.332130292856618e-09,3.5102485362870084e-09,1.9712109633474029e-07,3.2500484525854745e-09,2.1401210403837467e-07,2.5956833837881277e-07
4.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,1.0,0.0,0.0,5.4771076975157484e-05,4.081016080625943e-10,9.644638339523226e-06,0.00019446144870016724,0.9997273087501526,2.0350404028590674e-08,1.3009344911552034e-05,2.6174906686549093e-10,7.233188625832554e-07,1.1650022280207395e-08
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3458345549111073e-11,4.768925809806035e-10,2.5105330141161897e-13,3.2806741264573835e-12,1.6055240158728036e-14,5.017959572167774e-12,5.190622237583042e-13,8.522801062983698e-13,2.3376206569405977e-13,1.0
5.0,0.0,0.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0438604647333705e-08,3.6980077311454806e-07,3.7860731936234515e-06,0.6260390877723694,0.1522684246301651,0.22166697680950165,5.196746428737242e-07,1.9876975784427486e-05,4.1331284705847793e-07,6.300807626757887e-07
2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0298786296280014e-07,1.7574967259292862e-08,0.9999946355819702,5.738094159823959e-07,9.651397903098768e-09,1.820902070903685e-06,1.6204616031245678e-06,1.1002792916769977e-06,1.6683675274631327e-10,2.800062182117813e-09
4.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,1.0,0.0,0.0,2.1683778037018264e-11,8.763277430101635e-12,1.0890448959299803e-10,2.5169148987203016e-09,1.0,1.9716566157512716e-09,9.156891911388243e-10,3.7109717521133234e-09,2.5513879203797885e-12,7.596152595823469e-10
0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0678682764442282e-11,4.6397473536796685e-12,2.4220379174488826e-11,6.48359588240055e-09,1.0575299181280959e-13,2.0756489860218608e-08,3.358865616198692e-11,1.0541793132867738e-12,1.2664873594303572e-09
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.168613375154061e-14,1.8066481644041232e-10,2.2326533186795526e-14,5.983740927880885e-14,3.681660045459865e-15,3.0992281207083095e-15,6.493514239362024e-15,2.204317051156604e-13,6.321888000072884e-13,1.0
